generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
762000,t15,T7,0,0.176202,-0.0400535,0.0124172,0
762000,T7,T9,23.3951,1.0877,0.00427121,0.377407,0
763000,t15,T7,0,0.336447,-0.0630064,0.0160365,0
763000,t19,t20,22.5588,0.503013,0.0269841,0.704111,0
763000,T7,T9,23.0538,0.596739,-0.0294107,0.794634,0
764000,t15,T7,0,0.106771,-0.00925396,0.00870868,0
764000,T7,T9,22.9004,0.762752,0.0234386,0.175194,0
765000,t15,T7,0,0.16074,-0.0134052,0.0181195,0
765000,t19,t20,24.1451,1.09635,0.0220021,1.29243,0
765000,t2,NA,22.922,0.0745934,-0.0542902,0.134796,0
765000,T7,T9,23.4473,0.601495,0.0704566,0.0559216,0
766000,t15,T7,0,0.153316,-0.0125587,0.000842188,0
766000,T7,T9,19.8324,0.526774,-0.0374756,0.352525,0
767000,t15,T7,0,0.155839,-0.0415967,0.0325688,0
767000,T7,T9,22.9433,1.09145,-0.0318376,0.832352,0
768000,t15,T7,0,0.0841724,0.00846403,0.00243253,0
768000,T7,T9,22.9504,0.877741,0.0140227,0.126933,0
769000,t15,T7,0,0.543328,-0.069665,0.137918,0
769000,t3,NA,19.3361,0.158755,0.0754816,0.0285589,0
769000,T7,T9,5.53069,0.309875,0.064094,0.748464,0
769000,T7,T9,21.6664,0.475877,-0.0027925,0.44161,0
770000,t15,T7,0,0.0780354,-0.00227241,0.00477159,0
770000,t17,t18,23.9903,0.466911,0.0551532,0.686425,0
770000,T7,T9,22.9257,0.850541,0.0193209,0.242269,0
771000,t15,T7,0,0.0591049,0.0545705,0.00448251,0
771000,t11,t12,17.9172,0.0696568,-0.0153475,0.0933204,0
771000,T7,T9,23.5929,1.2609,-0.0595385,0.436591,0
772000,t15,T7,0,0.152425,-0.00861514,0.0394062,0
772000,T7,T9,23.0467,0.627791,-0.0376613,0.229935,0
773000,t15,T7,0,0.0679373,0.0186676,0.0071104,0
773000,t2,NA,22.6975,0.0434901,-0.00529179,0.281284,0
773000,T7,T9,23.9177,0.843176,-0.00256231,0.0302337,0
774000,t15,T7,0,0.26023,-0.0675433,0.0434319,0
774000,t18,NA,25.2839,0.180212,0.0322092,0.0584729,0
774000,T7,T9,23.503,0.342521,0.0996737,0.629873,0
775000,t15,T7,0,0.313892,-0.051397,0.0365012,0
775000,T7,T9,21.7096,1.37321,0.0568074,1.29416,0
776000,t15,T7,0,0.131129,-0.0118629,0.0268042,0
776000,T7,T9,23.1592,1.24307,-0.0164963,0.319316,0
777000,t15,T7,0,0.0522109,0.00176549,0.370199,0
777000,t15,t7,4.57822,0.200589,-0.0601082,0.00553285,0
777000,t11,NA,21.802,0.312138,-0.0298204,0.530495,0
777000,T7,T9,23.2261,1.14879,-0.00137637,0.69355,0
778000,t15,T7,0,0.585329,-0.00156539,0.80676,0
778000,t15,t7,4.92629,0.235375,-0.078561,0.0189554,0
778000,T7,T9,23.3426,0.53557,-0.037195,0.00681746,0
779000,t15,T7,0,0.771981,0.0405456,1.13128,0
779000,t15,t7,5.47343,0.225248,-0.0427636,0.0525882,0
780000,t15,T7,0,0.555882,0.00779552,0.714752,0
780000,t15,t7,1.06284,0.197757,-0.0262743,0.0518059,0
781000,t15,T7,0,0.31035,0.0497383,0.6066,0
781000,t15,t7,4.71542,0.149488,-0.0283591,0.0196199,0
782000,t15,T7,0,0.126257,-0.0288861,0.00299736,0
782000,T7,T9,23.9659,0.529525,0.0639155,0.062003,0
783000,t15,T7,0,0.291763,-0.0701804,0.0283289,0
783000,T7,T9,23.8176,0.816618,0.00858203,0.603875,0
784000,t15,T7,0,0.454359,-0.0975584,0.0459189,0
784000,T7,T9,22.7425,0.773062,0.0386288,0.473069,0
785000,t15,T7,0,0.269659,-0.0413351,0.0763169,0
785000,T7,T9,17.0369,0.0962701,0.034636,0.336289,0
785000,T7,T9,23.1916,0.687882,-0.026478,0.0537742,0
786000,t15,T7,0,0.28323,-0.0462004,0.0542034,0
786000,T7,T9,5.34492,0.0317714,0.0241273,0.451975,0
786000,T7,T9,22.7683,1.36129,0.00781606,0.648436,0
787000,t15,T7,0,0.0685468,0.0201578,0.0216657,0
787000,T7,T9,22.242,0.9522,0.0243938,0.734166,0
788000,t15,T7,0,0.285235,-0.049819,0.0534,0
788000,T7,T9,15.1766,0.0644161,0.0393546,0.262702,0
788000,T7,T9,23.4622,1.5603,-0.0295858,0.436184,0
789000,t15,T7,0,0.150052,0.00542062,0.11753,0
789000,T7,T9,21.8814,0.887376,0.0893751,0.269019,0
790000,t15,T7,0,0.345299,0.0509466,0.361193,0
790000,t15,t7,3.82287,0.235453,-0.0515971,0.0370387,0
791000,t15,T7,0,0.351834,0.00616045,0.334005,0
791000,t15,t7,3.34291,0.0816266,0.0330863,0.0419693,0
792000,t15,T7,0,0.334574,0.0572277,0.580605,0
792000,t15,t7,5.80145,0.436621,-0.063887,0.231703,0
793000,t15,T7,0,0.615499,0.0212061,0.921522,0
793000,t15,t7,1.80472,0.438151,-0.0552412,0.101791,0
794000,t15,T7,0,0.884526,-0.045346,0.823404,0
794000,t19,t20,24.6205,0.333309,0.0516151,0.63048,0
794000,t15,t7,2.02667,0.302991,-0.0552098,0.019182,0
794000,T7,T9,23.1717,0.96769,-0.0222653,0.573406,0
795000,t15,T7,0,0.207553,0.0235663,0.179899,0
795000,t15,t7,1.97275,0.352752,-0.0421392,0.0567604,0
795000,T7,T9,19.3393,0.109681,0.105405,0.203459,0
795000,T7,T9,23.3901,0.873536,-0.0506596,0.45262,0
796000,t15,T7,0,0.187033,0.0492078,0.487311,0
796000,t15,t7,1.9505,0.402832,-0.0697413,0.0625112,0
796000,T7,T9,23.2355,0.866462,0.0219404,0.0322994,0
797000,t15,T7,0,0.334401,0.0205802,0.179512,0
797000,t15,t7,0.284641,0.0896991,-0.0126724,0.0319544,0
798000,t15,T7,0,0.357627,-0.00247435,0.617343,0
798000,t15,t7,5.03746,0.0658263,0.020506,0.020051,0
799000,t15,T7,0,0.554284,-0.0460713,0.477273,0
799000,t15,t7,3.61292,0.161799,-0.0211159,0.0105909,0
799000,T7,T9,22.344,0.351981,0.0945541,0.304586,0
800000,t15,T7,0,0.209172,-0.0216981,0.0796135,0
800000,T7,T9,8.58799,0.196378,0.00632424,0.12469,0
800000,T7,T9,23.6663,0.757735,-0.0166286,0.0179128,0
801000,t15,T7,0,0.175949,-0.030573,0.0261304,0
801000,T7,T9,7.14131,0.198068,-0.0404053,0.193882,0
801000,T7,T9,23.5566,0.581838,0.0402847,0.190119,0
802000,t15,T7,0,0.211541,-0.0273784,0.557458,0
802000,t15,t7,2.964,0.220139,-0.0437334,0.0233707,0
802000,T7,T9,20.4279,1.15355,-0.0183188,0.65454,0
803000,t15,T7,0,0.053221,-0.0194575,0.42741,0
803000,t15,t7,2.70595,0.233757,-0.0376957,0.0934147,0
803000,T7,T9,20.431,0.565603,-0.0197979,0.200859,0
804000,t15,T7,0,0.178503,-0.0339392,0.494154,0
804000,t15,t7,4.77229,0.238156,-0.024352,0.108204,0
804000,T7,T9,22.574,0.702124,0.0639674,0.0676717,0
805000,t15,T7,0,0.37502,0.0693185,0.525379,0
805000,t15,t7,2.87619,0.194247,-0.0315169,0.0268209,0
806000,t15,T7,0,0.268785,-0.02174,0.077933,0
806000,t15,t7,1.30036,0.171386,-0.0280746,0.0315605,0
806000,t11,t12,17.1143,0.269905,-0.0229747,0.206858,0
807000,t15,T7,0,0.559878,0.0398689,0.901986,0
807000,t15,t7,2.62341,0.121441,0.0359256,0.01452,0
808000,t15,T7,0,0.657361,0.0403961,0.992745,0
808000,t19,t20,23.5311,0.291778,-0.000228892,0.31899,0
808000,t15,t7,4.45118,0.415753,-0.0978815,0.00344504,0
809000,t15,T7,0,0.72242,-0.0139702,0.649581,0
809000,t15,t7,4.79562,0.114586,-0.0330868,0.00383497,0
810000,t15,T7,0,0.332055,0.0430708,0.437891,0
810000,t15,t7,1.75205,0.451812,-0.056682,0.0454222,0
811000,t15,T7,0,0.233509,0.0212495,0.403301,0
811000,t15,t7,5.02646,0.375888,-0.076027,0.0952549,0
812000,t15,T7,0,0.156112,-0.0174355,0.0124508,0
812000,T7,T9,23.7053,0.68728,0.0129382,0.162184,0
813000,t15,T7,0,0.270974,-0.025592,0.185308,0
813000,T7,T9,13.0827,0.120633,0.033206,0.168879,0
813000,T7,T9,23.6799,1.57459,0.0364338,0.436534,0
814000,t15,T7,0,0.17406,-0.0516778,0.00440999,0
814000,T7,T9,23.2922,1.23224,-0.000517232,0.453475,0
815000,t15,T7,0,0.274299,-0.0475626,0.0498103,0
815000,T7,T9,5.86072,0.0435987,-0.0246416,0.581188,0
815000,T7,T9,20.7588,0.860966,0.0468646,0.142749,0
816000,t15,T7,0,0.33033,-0.0377213,0.143676,0
816000,T7,T9,22.0756,0.845124,-0.0198147,0.569968,0
817000,t15,T7,0,0.164211,-0.0444071,0.0124374,0
817000,T7,T9,18.2268,1.20767,0.0249135,1.01379,0
818000,t15,T7,0,0.257349,-0.0571231,0.00297929,0
818000,T7,T9,19.9033,0.963531,-0.0166316,0.0683179,0
819000,t15,T7,0,0.605159,0.0222357,0.907495,0
819000,t15,t7,2.33109,0.415905,-0.048583,0.0948308,0
820000,t15,T7,0,0.299018,-0.0552709,0.0645547,0
820000,t15,t17,19.0681,0.175607,0.0425384,0.0422152,0
820000,T7,T9,10.5813,1.25547,-0.0065507,1.55459,0
821000,t15,T7,0,0.153704,0.0120949,0.009332,0
821000,T7,T9,10.3576,1.27944,0.0128316,1.77661,0
822000,t15,T7,0,0.225632,-0.0437854,0.0144523,0
822000,T7,T9,7.45353,0.969926,-0.013144,0.559524,0
823000,t15,T7,0,0.08998,-0.0122515,0.00955615,0
823000,T7,T9,3.93484,0.577793,0.0280417,0.797106,0
824000,t15,T7,0,0.265215,-0.0560846,0.0605762,0
824000,T7,T9,11.6934,0.602751,0.0519113,1.18937,0
825000,t15,T7,0,0.280797,-0.0438305,0.0521672,0
825000,T7,T9,1.51931,0.386576,0.0619302,0.802758,0
826000,t15,T7,0,0.29236,-0.0394509,0.075855,0
826000,T7,T9,18.6196,1.10262,-0.0509976,0.386914,0
827000,t15,T7,0,0.379418,-0.0499889,0.0307944,0
827000,T7,T9,9.25119,0.44837,0.0239381,0.865851,0
828000,t15,T7,0,0.650148,-0.0619929,0.252233,0
828000,T7,T9,23.7693,0.843818,-0.0610151,0.130076,0
829000,t15,T7,0,0.429285,-0.0486014,0.110604,0
829000,T7,T9,1.09514,0.552468,0.0591222,0.932109,0
830000,t15,T7,0,0.211277,-0.0439426,0.0221914,0
830000,T7,T9,6.63836,0.353689,0.0392432,0.643951,0
831000,t15,T7,0,1.05813,-0.0116107,0.885569,0
831000,t15,t7,3.72704,0.497651,-0.0978094,0.0808469,0
832000,t15,T7,0,0.243784,-0.0645888,0.0223029,0
832000,t12,NA,25.8464,0.466264,-0.00235954,0.374907,0
832000,T7,T9,7.57953,0.111731,-0.034261,0.410201,0
832000,T7,T9,23.8179,0.788454,0.00391688,0.0541353,0
833000,t15,T7,0,0.408111,-0.067272,0.0331086,0
833000,t13,t14,15.9583,0.490629,-0.0983721,0.448996,0
833000,t9,NA,25.739,1.19043,0.0266896,0.0467001,0
833000,T7,T9,10.7457,0.147146,-0.0120823,0.672037,0
833000,T7,T9,22.8849,0.601339,0.0355802,0.134721,0
834000,t15,T7,0,0.111321,-0.00563621,0.0350099,0
834000,T8,NA,25.8078,0.0445422,-0.0269501,0.0110243,0
834000,T7,T9,23.4997,0.692356,0.0256239,0.0900932,0
835000,t15,T7,0,0.16126,-0.00324033,0.0690917,0
835000,T7,T9,7.97484,0.763362,-0.0204086,0.838652,0
836000,t15,T7,0,0.252261,-0.0736991,0.0143811,0
836000,T7,T9,22.3744,0.650518,0.015483,0.216244,0
837000,t15,T7,0,0.135756,-0.000564419,0.10819,0
837000,T7,T9,22.992,0.713911,0.0215874,0.586817,0
838000,t15,T7,0,0.125327,-0.0193374,0.019986,0
838000,T7,T9,6.46511,0.461641,0.0112639,0.828717,0
838000,T7,T9,21.275,0.820276,0.0202893,0.249305,0
839000,t15,T7,0,0.095563,-0.024759,0.00246991,0
839000,T7,T9,20.089,0.890275,0.00836915,0.651924,0
840000,t15,T7,0,0.138376,-0.0200643,0.0484987,0
840000,T7,T9,22.7051,0.579173,0.0030496,0.0540158,0
841000,t15,T7,0,0.284167,-0.0402238,0.0571055,0
841000,T7,T9,23.9112,1.10189,-0.0263501,0.218185,0
842000,t15,T7,0,0.0878313,-0.0104634,0.00919345,0
842000,T7,T9,19.6607,0.527224,0.0140486,0.0275054,0
843000,t15,T7,0,0.230278,-0.0262012,0.142094,0
843000,T7,T9,22.5536,0.808205,0.047589,0.14212,0
844000,t15,T7,0,0.089391,-0.0139511,0.033294,0
844000,T7,T9,20.7781,0.84067,0.00525165,0.780285,0
845000,t15,T7,0,0.0854844,-0.0159051,0.000977854,0
845000,t16,NA,25.9332,0.798816,-0.00776921,0.835339,0
845000,T7,T9,22.5812,0.590169,-0.0368363,0.401971,0
846000,t15,T7,0,0.0937901,0.00724985,0.0149677,0
846000,T7,T9,18.1622,0.704352,-0.0202744,0.0539757,0
847000,t15,T7,0,0.129737,0.0638348,0.122322,0
847000,T7,T9,22.8016,0.909228,-0.0483507,0.911206,0
848000,t15,T7,0,0.203879,-0.0478002,0.00171275,0
848000,T7,T9,23.9011,0.865404,-0.0288326,0.00341904,0
849000,t15,T7,0,0.0914053,-0.0140149,0.0174796,0
849000,T7,T9,11.1092,0.455863,0.0944494,1.04142,0
850000,t15,T7,0,0.15574,0.0369308,0.297856,0
850000,t15,t7,2.07319,0.128801,-0.0273673,0.0242124,0
850000,T7,T9,22.1633,0.444022,-0.0445246,0.391895,0
851000,t15,T7,0,0.0371902,0.0215416,0.175381,0
851000,t15,t7,3.9441,0.592722,-0.0806605,0.148287,0
851000,T7,T9,22.2756,0.804991,-0.00265879,0.0440843,0
852000,t15,T7,0,0.0389594,-0.0100068,0.311794,0
852000,t15,t7,5.62616,0.252835,-0.0693008,0.0849127,0
852000,T7,T9,19.4659,1.60449,-0.00351089,0.261303,0
853000,t15,T7,0,0.258541,-0.0257971,0.0654447,0
853000,T7,T9,23.7331,1.23801,-0.0255141,0.112879,0
854000,t15,T7,0,0.447284,-0.0825176,0.0427232,0
854000,T7,T9,7.24327,0.408129,0.0343297,0.888059,0
855000,t15,T7,0,0.392084,-0.080363,0.0661728,0
855000,T7,T9,7.64815,0.99449,-0.0200102,1.02997,0
856000,t15,T7,0,0.298475,-0.0560776,0.0245058,0
856000,T7,T9,3.04319,0.908138,0.0135967,0.966246,0
857000,t15,T7,0,0.475343,-0.0646345,0.00923476,0
857000,T7,T9,7.0452,0.833178,0.0272025,1.33963,0
858000,t15,T7,0,0.257065,-0.0509404,0.104008,0
858000,T7,T9,7.37936,1.04261,-0.045227,0.923888,0
859000,t15,T7,0,0.187851,-0.0314142,0.0129469,0
859000,T7,T9,1.1543,0.713409,0.00674401,0.958412,0
860000,t15,T7,0,0.722017,-0.0885584,0.12531,0
860000,T7,T9,7.17288,0.540377,0.00927001,0.770323,0
860000,T7,T9,20.6546,1.39803,0.018776,1.45814,0
861000,t15,T7,0,0.327843,-0.0390985,0.18875,0
861000,T7,T9,21.3688,0.56543,0.0312416,0.433229,0
862000,t15,T7,0,0.276924,-0.0524623,0.0440869,0
862000,T7,T9,21.0767,0.643718,0.0323037,0.193016,0
863000,t15,T7,0,0.134965,-0.0229439,0.0262458,0
863000,T7,T9,13.1471,0.506305,0.0456346,0.667786,0
864000,t15,T7,0,0.230568,-0.0402026,0.0237101,0
864000,t11,t12,18.0093,0.0547134,-0.0151185,0.121954,0
864000,T7,T9,4.2457,1.0122,-0.0262735,0.730082,0
865000,t15,T7,0,0.0731614,0.0397459,0.000647929,0
865000,T7,T9,18.8776,0.619551,-0.0534695,0.572483,0
866000,t15,T7,0,0.185785,-0.0449835,0.000158594,0
866000,T7,T9,8.01145,0.621201,-0.0211362,0.779962,0
867000,t15,T7,0,0.262012,-0.0543146,0.0216064,0
867000,t17,t18,22.3968,0.236757,0.0488212,0.238262,0
867000,t19,t20,24.9777,0.386617,0.0418173,0.228964,0
867000,T7,T9,2.04045,0.583344,0.0678826,1.06343,0
868000,t15,T7,0,0.476042,-0.0804755,0.00331218,0
868000,t18,NA,25.981,0.182492,0.0870782,0.360096,0
868000,t19,t20,24.8952,0.601175,-0.0774151,0.196691,0
868000,t6,NA,24.791,0.193689,-0.0462817,0.189157,0
868000,t19,NA,25.612,0.885384,0.064235,0.458279,0
868000,T7,T9,3.10985,0.622318,0.00873546,0.805681,0
869000,t15,T7,0,0.472939,-0.0866212,0.0199512,0
869000,T7,T9,0.354544,0.324015,-0.0286336,0.483794,0
869000,T7,T9,23.1797,0.947528,0.00525013,0.64306,0
870000,t15,T7,0,0.155788,-0.0573544,0.015778,0
870000,T7,T9,23.2339,1.999,-0.0187732,1.78052,0
871000,t15,T7,0,0.137608,-0.0275688,0.0325391,0
871000,T7,T9,23.719,0.875624,-0.0199001,0.179768,0
872000,t15,T7,0,0.180398,-0.0335578,0.0144873,0
872000,T7,T9,21.8582,0.956204,0.00459263,1.36971,0
873000,t15,T7,0,0.114672,-0.0254033,0.00367612,0
873000,T7,T9,5.60335,0.455056,0.00330133,0.124608,0
873000,T7,T9,14.3815,1.10019,-0.0599243,1.18027,0
873000,T9,T10,24.0331,0.86814,0.00514839,0.668363,0
874000,t15,T7,0,0.490279,-0.0714523,0.0726439,0
874000,t1,NA,18.3099,0.091958,0.0328744,0.0431036,0
874000,T7,T9,11.0445,0.287824,0.0431742,0.408706,0
875000,t15,T7,0,0.192206,-0.0580558,0.0155832,0
875000,T7,T9,13.5849,0.504912,0.0807035,0.681369,0
876000,t15,T7,0,0.287478,-0.0298744,0.156438,0
876000,T7,T9,13.0087,0.751949,0.0593547,0.604141,0
877000,t15,T7,0,0.345766,-0.0522468,0.0278694,0
877000,T7,T9,6.27705,0.627299,0.0248814,0.96562,0
878000,t15,T7,0,0.192413,-0.0349529,0.0550241,0
878000,T7,T9,23.8868,1.27584,-0.0655101,0.717956,0
879000,t15,T7,0,0.660941,0.0216731,0.856011,0
879000,t15,t7,4.97421,0.150253,-0.0209484,0.0216892,0
879000,t18,NA,25.9972,0.182075,-0.0457435,0.275354,0
880000,t15,T7,0,0.901477,0.0182183,1.16817,0
880000,t15,t7,2.25063,0.193631,-0.0457845,0.0301925,0
881000,t15,T7,0,0.576201,0.0347753,0.780422,0
881000,t15,t7,3.85185,0.403379,-0.0736533,0.0368847,0
882000,t15,T7,0,0.44035,0.0268098,0.70465,0
882000,t15,t7,3.17866,0.158739,-0.0220821,0.0542513,0
883000,t15,T7,0,0.840734,0.0108235,0.787785,0
883000,t15,t7,4.47849,0.251367,-0.0512028,0.0315035,0
884000,t15,T7,0,0.297602,0.0349245,0.610884,0
884000,t15,t7,4.28072,0.357761,-0.0555558,0.102036,0
885000,t15,T7,0,0.288932,0.02379,0.274518,0
885000,t15,t7,2.64112,0.255124,-0.0635928,0.0455322,0
886000,t15,T7,0,0.202834,-0.029682,0.0209706,0
886000,T7,T9,4.68062,0.421385,0.0791172,0.897032,0
887000,t15,T7,0,0.24402,-0.0396573,0.0813797,0
887000,T7,T9,11.9331,0.336684,0.0418967,0.526911,0
887000,T7,T9,22.9554,0.76085,-0.0403584,0.311524,0
888000,t15,T7,0,0.215782,-0.0305431,0.0675054,0
888000,T7,T9,14.3143,0.60212,0.0554858,0.888405,0
889000,t15,T7,0,0.239632,-0.0352319,0.00688483,0
889000,T7,T9,11.8247,0.369491,-0.0228632,0.46072,0
890000,t15,T7,0,0.470942,-0.0911601,0.0293263,0
890000,T7,T9,8.02557,0.545805,0.00878711,0.825937,0
891000,t15,T7,0,0.73411,-0.0737545,0.159919,0
891000,T7,T9,6.38637,0.386087,0.0609744,0.559043,0
892000,t15,T7,0,0.209184,-0.0513544,0.00906793,0
892000,T7,T9,19.0987,0.536989,0.0464139,0.325284,0
893000,t15,T7,0,0.435811,-0.0540589,0.103757,0
893000,T7,T9,2.69811,0.533369,0.0739301,1.0757,0
894000,t15,T7,0,0.29633,-0.0488625,0.0160568,0
894000,T7,T9,0.560594,0.359652,0.0279336,0.636448,0
895000,t15,T7,0,0.306026,-0.070265,0.0205653,0
895000,T7,T5,24.1334,0.672735,-0.0232785,0.0355564,0
895000,T7,T9,21.371,0.348769,0.0376681,0.13683,0
896000,t15,T7,0,0.464327,-0.0382646,0.0582484,0
896000,T7,T9,13.2627,0.0833503,0.0356346,0.79707,0
896000,T7,T9,22.6816,0.943024,0.000266649,0.146813,0
897000,t15,T7,0,0.227937,-0.0175608,0.141817,0
897000,T7,T9,22.5429,0.706579,0.0178901,0.630748,0
898000,t15,T7,0,0.612873,-0.0609909,0.130326,0
898000,T7,T9,12.5794,0.850424,-0.012571,1.26343,0
899000,t15,T7,0,0.228976,-0.0508455,0.0563671,0
899000,T7,T9,18.1354,0.383319,0.0289228,0.164519,0
900000,t15,T7,0,0.163456,-0.0307451,0.0489268,0
900000,T7,T9,19.7532,0.534983,0.0303237,0.224526,0
901000,t15,T7,0,0.458719,-0.0766067,0.0279852,0
901000,t1,NA,19.9965,0.0134849,-0.0772591,0.225237,0
901000,T7,T9,11.9688,0.802972,0.0512438,0.824811,0
902000,t15,T7,0,0.254582,-0.061249,0.0254805,0
902000,T7,T9,23.5065,0.729067,-0.00467357,0.0728944,0
903000,t15,T7,0,0.384223,-0.0478401,0.125491,0
903000,T7,T9,5.86137,0.000999317,0.0150038,0.290843,0
903000,T7,T9,16.0313,0.790234,0.030635,0.848835,0
904000,t15,T7,0,0.313116,-0.0269274,0.190493,0
904000,T7,T9,18.9979,0.408078,0.0264108,0.508393,0
905000,t15,T7,0,0.237611,-0.0558699,0.023663,0
905000,t15,t17,17.5302,0.106867,-0.0747348,1.01389,0
905000,t15,t17,18.9151,0.122012,0.0468766,0.0976194,0
905000,t11,NA,23.8126,0.201702,-0.0003214,0.691179,0
905000,t5,NA,25.8446,0.644924,-0.00487806,0.431914,0
905000,t19,t20,24.9022,0.210972,0.0449392,0.507488,0
905000,T7,T9,7.66032,0.863572,0.0639988,1.4376,0
906000,t15,T7,0,0.181118,-0.0333544,0.0249717,0
906000,t7,NA,22.2629,0.300103,-0.0451039,1.18981,0
906000,t9,NA,25.803,0.534892,0.0128576,1.76586,0
906000,T7,T9,12.1731,0.748028,0.00967377,0.995004,0
907000,t15,T7,0,0.242218,-0.0548799,0.0561013,0
907000,T7,T9,17.346,0.646552,0.00249821,1.14018,0
908000,t15,T7,0,0.171487,-0.0398709,0.00251799,0
908000,T7,T9,14.8193,1.07647,0.0522155,0.99816,0
909000,t15,T7,0,0.164613,-0.0433109,0.0190735,0
909000,T7,T9,23.7283,0.733201,-0.11063,0.50417,0
910000,t15,T7,0,0.135581,-0.0163333,0.0053189,0
910000,T7,T9,13.1457,0.391372,-0.0221226,1.40326,0
910000,T7,T9,20.4726,0.498155,0.0316202,0.493314,0
911000,t15,T7,0,0.366481,-0.0367975,0.106837,0
911000,T7,T9,17.9592,0.374328,0.105785,0.906832,0
912000,t15,T7,0,0.274674,-0.0560104,0.0331284,0
912000,t4,NA,16.945,0.0762013,0.0378692,0.0849524,0
912000,T7,T9,10.4375,0.2432,0.0801661,0.712632,0
913000,t15,T7,0,0.536872,-0.0688812,0.119975,0
913000,T7,T9,20.4293,1.13586,0.0522052,1.8168,0
914000,t15,T7,0,0.420274,-0.0337647,0.206914,0
914000,T7,T9,12.6645,0.0369131,-0.0700202,0.75795,0
914000,T7,T9,21.6117,0.721761,0.0224622,0.181453,0
915000,t15,T7,0,0.860654,-0.0646617,0.230246,0
915000,T7,T9,13.2954,0.00937943,0.0442849,0.477716,0
915000,T7,T9,23.1928,0.48271,0.0769561,0.298448,0
916000,t15,T7,0,0.543572,-0.0766863,0.112493,0
916000,T7,T9,21.8323,0.920977,-0.00609218,0.696189,0
917000,t15,T7,0,0.118524,-0.0432251,0.0162403,0
917000,T7,T9,13.4761,0.00370197,-0.00211958,0.741179,0
917000,T7,T9,22.14,1.18782,0.0369912,0.229453,0
918000,t15,T7,0,0.409379,-0.0747015,0.0661992,0
918000,T7,T9,23.3629,0.918339,-0.0524074,0.616349,0
919000,t15,T7,0,0.0894161,0.0776552,0.00228868,0
919000,T7,T9,23.8249,0.533134,0.0179835,0.320509,0
920000,t15,T7,0,0.209894,-0.0276754,0.0392229,0
920000,t8,NA,25.8327,0.407049,-0.0694024,0.415539,0
920000,T7,T9,19.4165,0.781697,0.013378,0.808826,0
921000,t15,T7,0,0.150751,-0.0272929,0.0325491,0
921000,T7,T9,23.9929,1.6185,-0.0337816,0.312878,0
922000,t15,T7,0,0.408599,-0.0474471,0.114571,0
922000,T7,T9,18.8871,0.564015,0.0357851,1.48075,0
923000,t15,T7,0,0.492184,-0.0840133,4.60949e-05,0
923000,T7,T9,12.2177,0.713302,0.0317258,1.23536,0
924000,t15,T7,0,0.114937,-0.0221863,0.000455305,0
924000,t4,NA,25.5317,0.0102078,-0.0100283,0.139419,0
924000,T7,T9,9.45454,0.372455,0.0672103,0.399252,0
925000,t15,T7,0,0.301647,-0.0546933,0.0411955,0
925000,t4,NA,25.6763,0.200446,-0.0228245,0.0532517,0
925000,T7,T9,12.0319,0.410267,-0.00933572,0.443873,0
926000,t15,T7,0,0.236024,-0.054524,0.0239414,0
926000,T7,T9,17.056,0.907875,0.0443628,1.18951,0
927000,t15,T7,0,0.659345,-0.0736971,0.117914,0
927000,T7,T9,4.92547,0.0318842,-0.0112223,0.514791,0
927000,T7,T9,22.6419,0.943294,-0.0677662,0.109316,0
928000,t15,T7,0,0.227537,-0.0260806,0.0236364,0
928000,t9,NA,20.5728,0.26419,0.0550889,0.198316,0
928000,t6,NA,25.2632,0.0233213,0.0289812,0.574349,0
928000,T7,T9,7.02369,0.153072,0.0202605,0.734357,0
928000,T7,T9,22.6055,0.356335,0.0436405,0.058578,0
929000,t15,T7,0,0.254483,-0.0426199,0.0428882,0
929000,T7,T9,3.79238,0.110667,0.0602419,0.242281,0
929000,T7,T9,22.1361,1.22728,0.0615329,1.31983,0
930000,t15,T7,0,0.139157,-0.0519368,5.76683e-05,0
930000,T7,T9,17.9827,0.236463,0.0375882,0.0737146,0
930000,T7,T9,22.882,0.897045,0.027235,0.068043,0
931000,t15,T7,0,0.147943,-0.0231595,0.0108083,0
931000,T7,T9,18.2571,0.582917,0.0493961,1.15561,0
932000,t15,T7,0,0.187514,-0.0275705,0.000523298,0
932000,T7,T9,9.49282,0.988666,0.0587226,1.10263,0
933000,t15,T7,0,0.295904,-0.062846,0.0403982,0
933000,T7,T9,7.57772,0.334308,0.0404083,0.399546,0
934000,t15,T7,0,0.114152,-0.0122198,0.0377639,0
934000,T7,T9,1.46516,0.934602,0.0120979,1.05026,0
935000,t15,T7,0,0.242634,-0.0440062,0.0308409,0
935000,T7,T9,21.737,1.38108,0.0536736,0.94428,0
936000,t15,T7,0,0.182339,-0.029461,0.0121878,0
936000,T7,T9,18.9856,0.851576,0.0106288,1.01036,0
937000,t15,T7,0,0.283342,-0.0553991,0.0407326,0
937000,T7,T9,14.1501,0.452369,0.0528135,0.559311,0
938000,t15,T7,0,0.243116,-0.0433828,0.0254811,0
938000,T7,T9,3.90631,0.863527,-0.00897012,0.945566,0
939000,t15,T7,0,0.309352,-0.0605329,0.0142457,0
939000,T7,T9,5.4983,0.142345,-0.0785458,0.690957,0
939000,T7,T9,16.8408,0.983682,-0.0762444,0.124349,0
940000,t15,T7,0,0.349224,-0.0604383,0.105353,0
940000,T7,T9,23.8603,1.44398,-0.0562225,1.36046,0
